1,-200
2,-240
3,90
4,610
5,450
6,330
7,-60
8,680
9,920
10,630
11,990
12,970
13,-150
14,940
15,670
16,1390
17,1820
18,790
19,1210
20,1520
21,1060
22,1300
23,2300
24,1390
25,870
26,1830
27,960
28,1760
29,470
30,1090
31,2060
32,1530
33,730
34,1820
35,940
36,2240
37,1280
38,1970
39,1160
40,2330
41,2260
42,2060
43,2080
44,2670
45,2150
46,1790
47,1730
48,2690
49,2380
50,2750
51,1980
52,1520
53,1470
54,3830
55,5140
56,5230
57,6330
58,5790
59,4800
60,6340
61,4540
62,6430
63,6670
64,5100
65,7170
66,7910
67,7940
68,7020
69,7880
70,6690
71,8910
72,7700
73,8290
74,7080
75,7730
76,8320
77,7260
78,5020
79,4360
80,7590
81,7500
82,6680
83,6510
84,6700
85,5990
86,7830
87,7670
88,7820
89,6300
90,7110
91,7940
92,7140
93,6650
94,8740
95,9470
96,8530
97,9440
98,9410
99,8850
100,9350
101,9320
102,9350
103,9380
104,9470
105,8020
106,8740
107,8020
108,8590
109,9140
110,7880
111,7760
112,6960
113,8880
114,8180
115,6500
116,7530
117,7440
118,2390
119,6630
120,5890
121,5340
122,6170
123,7760
124,8470
125,9830
126,7650
127,7200
128,8480
129,8910
130,9460
131,10400
132,7060
133,7080
134,9590
135,8950
136,10020
137,9490
138,8140
139,9200
140,7440
141,8470
142,9820
143,9360
144,9570
145,8360
146,9280
147,9500
148,7120
149,9510
150,9550
151,7530
152,6910
153,10100
154,8700
155,9280
156,9480
157,6940
158,10490
159,9870
160,9840
161,8670
162,10120
163,9930
164,10850
165,8760
166,9430
167,9900
168,9050
169,8690
170,9630
171,10720
172,8650
173,10250
174,8360
175,5650
176,9520
177,8670
178,9960
179,10630
180,8660
181,9340
182,10140
183,9880
184,10120
185,9020
186,10070
187,10310
188,8230
189,9630
190,10680
191,10130
192,9410
193,10150
194,9780
195,10160
196,7610
197,9200
198,9440
199,9170
200,10080
