0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46.70806884765625,4890.544921875,20.000038146972656,4000,1437.22216796875,196.8931121826172,107.35719299316406,152.9907684326172,154.08819580078125,293.2149963378906,4000,10000,180,10000,180,10000,180,
46.6893424987793,4893.71923828125,20.000038146972656,4000,1440.821044921875,190.7345733642578,103.99919891357422,148.20542907714844,152.8626251220703,290.8827819824219,4000,10000,180,10000,180,10000,180,
47.34748458862305,4951.67529296875,20.000038146972656,4000,1503.3236083984375,194.0455780029297,105.80455780029297,98.79426574707031,71.27680206298828,135.63291931152344,4000,10000,180,10000,180,10000,180,
48.208526611328125,4909.478515625,20.000038146972656,4000,1213.3388671875,347.4103088378906,189.4276123046875,72.97264862060547,52.64735794067383,100.1828384399414,4000,10000,180,10000,180,10000,180,
48.20914077758789,4904.310546875,20.000038146972656,4000,1204.0216064453125,353.835205078125,192.93084716796875,78.30926513671875,56.497554779052734,107.50938415527344,4000,10000,180,10000,180,10000,180,
47.657318115234375,4976.8017578125,2.981732130050659,4000,1324.8031005859375,395.95721435546875,117.17188262939453,70.93890380859375,34.574546813964844,45.51706314086914,4000,10000,180,10000,180,10000,180,
47.039512634277344,5026.49169921875,-13.357440948486328,147.18951416015625,4000,4000,44.750240325927734,35.56612014770508,37.9028434753418,37.58543014526367,147.18917846679688,10000,180,10000,180,10000,180,
47.03453063964844,5024.77001953125,-26.952892303466797,75.02229309082031,4000,1657.851806640625,56.30607604980469,34.15446090698242,44.266666412353516,34.71571731567383,75.0223388671875,10000,180,10000,180,10000,180,
47.03453063964844,5024.44384765625,-42.61415100097656,50.224544525146484,4000,1644.23388671875,92.46763610839844,35.688194274902344,41.44842529296875,34.08970642089844,50.224544525146484,10000,180,10000,180,10000,180,
47.03453063964844,5026.75830078125,-29.401674270629883,69.26197814941406,4000,1617.95068359375,59.70098876953125,34.21487045288086,45.94242858886719,34.44285202026367,69.26190948486328,10000,180,10000,180,10000,180,
46.958457946777344,5019.759765625,-19.093385696411133,133.82318115234375,4000,4000,48.125003814697266,34.37279510498047,51.59030532836914,46.432010650634766,133.82327270507812,10000,180,10000,180,10000,180,
46.65459442138672,4989.2587890625,0.14075899124145508,4000,1518.716064453125,151.74114990234375,37.835575103759766,37.92521286010742,84.59122467041016,105.7499008178711,4000,10000,180,10000,180,10000,180,
46.44428634643555,4969.8154296875,12.530181884765625,4000,1505.1427001953125,79.59797668457031,35.05031204223633,43.45235061645508,109.08625793457031,173.71780395507812,4000,10000,180,10000,180,10000,180,
46.176727294921875,4947.849609375,28.155073165893555,4000,1634.5574951171875,51.99419021606445,34.15060806274414,57.86632537841797,147.8255615234375,360.8715515136719,4000,10000,180,10000,180,10000,180,
46.247100830078125,4952.5029296875,42.69957733154297,4000,473.9673156738281,41.37284469604492,35.67581558227539,92.74166107177734,154.2609100341797,881.6907348632812,4000,10000,180,10000,180,10000,180,
