1,-0.6399999856948853
2,-1.0399999767541885
3,0.6799999848008156
4,-1.0799999758601189
5,-0.6799999848008156
6,-0.9999999776482582
7,-0.9599999785423279
8,-0.6399999856948853
9,-0.9999999776482582
10,-0.3999999910593033
11,-0.7199999839067459
12,-0.7199999839067459
13,-0.9999999776482582
14,-0.9999999776482582
15,0.47999998927116394
16,1.6799999624490738
17,3.159999929368496
18,0.5599999874830246
19,-0.5199999883770943
20,1.1199999749660492
21,0.2799999937415123
22,0.47999998927116394
23,1.4799999669194221
24,-0.9999999776482582
25,0.3199999928474426
26,3.0799999311566353
27,1.4799999669194221
28,0.0
29,0.6799999848008156
30,0.3199999928474426
31,-0.6399999856948853
32,-0.9199999794363976
33,-1.5999999642372131
34,-0.5999999940395355
35,-0.6399999856948853
36,-0.9599999785423279
37,-0.6399999856948853
38,-0.9999999776482582
39,-0.8399999812245369
40,0.23999999463558197
41,-0.7199999839067459
42,-0.5199999883770943
43,-0.5599999874830246
44,0.5999999865889549
45,0.0
46,-0.9999999776482582
47,-0.9999999776482582
48,-0.7199999839067459
49,-0.7999999821186066
50,13.43999969959259
51,14.359999679028988
52,14.399999678134918
53,14.439999677240849
54,15.359999656677246
55,14.399999678134918
56,14.399999678134918
57,14.399999678134918
58,13.39999970048666
59,15.359999656677246
60,14.399999678134918
61,12.399999722838402
62,15.359999656677246
63,11.479999743402004
64,14.399999678134918
65,10.399999767541885
66,13.43999969959259
67,3.4399999231100082
68,2.5199999436736107
69,15.399999655783176
70,5.239999882876873
71,5.599999874830246
72,4.4399999007582664
73,8.51999980956316
74,14.399999678134918
75,14.319999679923058
76,10.559999763965607
77,12.479999721050262
78,11.479999743402004
79,12.479999721050262
80,6.319999858736992
81,12.439999721944332
82,14.359999679028988
83,14.439999677240849
84,13.43999969959259
85,12.479999721050262
86,10.599999763071537
87,6.839999847114086
88,10.559999763965607
89,7.519999831914902
90,9.599999785423279
91,4.119999907910824
92,9.279999792575836
93,14.399999678134918
94,13.43999969959259
95,10.559999763965607
96,11.159999750554562
97,9.599999785423279
98,3.8399999141693115
99,7.679999828338623
100,4.4399999007582664
101,10.599999763071537
102,5.679999873042107
103,1.839999958872795
104,2.919999934732914
105,2.1599999517202377
106,2.1599999517202377
107,8.679999805986881
108,6.599999852478504
109,10.559999763965607

